"region","valår",Valdeltagande i riksdagsval, procent
"0680 Jönköping","1988",88.0
"0680 Jönköping","1991",88.9
"0680 Jönköping","1994",88.3
"0680 Jönköping","1998",83.8
"0680 Jönköping","2002",82.6
"0680 Jönköping","2006",84.2
"0680 Jönköping","2010",85.9
"0680 Jönköping","2014",87.1
"0682 Nässjö","1973",92.6
"0682 Nässjö","1976",93.0
"0682 Nässjö","1979",92.3
"0682 Nässjö","1982",92.9
"0682 Nässjö","1985",92.0
"0682 Nässjö","1988",88.6
"0682 Nässjö","1991",89.1
"0682 Nässjö","1994",88.9
"0682 Nässjö","1998",84.5
"0682 Nässjö","2002",82.9
"0682 Nässjö","2006",83.5
"0682 Nässjö","2010",85.2
"0682 Nässjö","2014",87.1
"0683 Värnamo","1973",93.1
"0683 Värnamo","1976",93.8
"0683 Värnamo","1979",92.7
"0683 Värnamo","1982",93.2
"0683 Värnamo","1985",91.4
"0683 Värnamo","1988",87.9
"0683 Värnamo","1991",88.8
"0683 Värnamo","1994",89.2
"0683 Värnamo","1998",83.8
"0683 Värnamo","2002",81.7
"0683 Värnamo","2006",82.7
"0683 Värnamo","2010",84.9
"0683 Värnamo","2014",86.8
"0684 Sävsjö","1973",91.6
"0684 Sävsjö","1976",92.2
"0684 Sävsjö","1979",91.6
"0684 Sävsjö","1982",91.5
"0684 Sävsjö","1985",90.1
"0684 Sävsjö","1988",87.3
"0684 Sävsjö","1991",87.0
"0684 Sävsjö","1994",86.1
"0684 Sävsjö","1998",82.5
"0684 Sävsjö","2002",81.7
"0684 Sävsjö","2006",84.2
"0684 Sävsjö","2010",86.2
"0684 Sävsjö","2014",86.8
"0685 Vetlanda","1973",91.6
"0685 Vetlanda","1976",92.6
"0685 Vetlanda","1979",90.8
"0685 Vetlanda","1982",91.8
"0685 Vetlanda","1985",90.4
"0685 Vetlanda","1988",86.6
"0685 Vetlanda","1991",87.9
"0685 Vetlanda","1994",87.9
"0685 Vetlanda","1998",83.6
"0685 Vetlanda","2002",81.9
"0685 Vetlanda","2006",82.7
"0685 Vetlanda","2010",84.5
"0685 Vetlanda","2014",86.4
"0686 Eksjö","1973",91.6
"0686 Eksjö","1976",92.9
"0686 Eksjö","1979",91.8
"0686 Eksjö","1982",91.4
"0686 Eksjö","1985",90.1
"0686 Eksjö","1988",86.4
"0686 Eksjö","1991",87.6
"0686 Eksjö","1994",87.3
"0686 Eksjö","1998",83.0
"0686 Eksjö","2002",82.1
"0686 Eksjö","2006",82.2
"0686 Eksjö","2010",84.8
"0686 Eksjö","2014",87.0
"0687 Tranås","1973",91.8
"0687 Tranås","1976",92.4
"0687 Tranås","1979",90.8
"0687 Tranås","1982",92.2
"0687 Tranås","1985",90.7
"0687 Tranås","1988",87.3
"0687 Tranås","1991",87.6
"0687 Tranås","1994",88.0
"0687 Tranås","1998",82.7
"0687 Tranås","2002",81.5
"0687 Tranås","2006",82.2
"0687 Tranås","2010",85.1
"0687 Tranås","2014",87.4
"0760 Uppvidinge","1973",91.4
"0760 Uppvidinge","1976",92.1
"0760 Uppvidinge","1979",91.6
"0760 Uppvidinge","1982",91.6
"0760 Uppvidinge","1985",89.8
"0760 Uppvidinge","1988",86.3
"0760 Uppvidinge","1991",86.3
"0760 Uppvidinge","1994",86.8
"0760 Uppvidinge","1998",81.7
"0760 Uppvidinge","2002",80.1
"0760 Uppvidinge","2006",80.7
"0760 Uppvidinge","2010",83.2
"0760 Uppvidinge","2014",85.7
"0761 Lessebo","1973",94.3
"0761 Lessebo","1976",95.0
"0761 Lessebo","1979",94.5
"0761 Lessebo","1982",94.1
"0761 Lessebo","1985",92.5
"0761 Lessebo","1988",90.0
"0761 Lessebo","1991",89.5
"0761 Lessebo","1994",89.2
"0761 Lessebo","1998",83.5
"0761 Lessebo","2002",82.5
"0761 Lessebo","2006",82.6
"0761 Lessebo","2010",85.5
"0761 Lessebo","2014",87.3
"0763 Tingsryd","1973",89.0
"0763 Tingsryd","1976",90.3
"0763 Tingsryd","1979",89.6
"0763 Tingsryd","1982",89.2
"0763 Tingsryd","1985",88.8
"0763 Tingsryd","1988",84.8
"0763 Tingsryd","1991",85.2
"0763 Tingsryd","1994",84.8
"0763 Tingsryd","1998",78.7
"0763 Tingsryd","2002",78.2
"0763 Tingsryd","2006",80.2
"0763 Tingsryd","2010",82.6
"0763 Tingsryd","2014",84.9
"0764 Alvesta","1973",90.8
"0764 Alvesta","1976",92.5
"0764 Alvesta","1979",90.7
"0764 Alvesta","1982",91.5
"0764 Alvesta","1985",89.9
"0764 Alvesta","1988",86.7
"0764 Alvesta","1991",87.8
"0764 Alvesta","1994",88.1
"0764 Alvesta","1998",81.5
"0764 Alvesta","2002",81.0
"0764 Alvesta","2006",82.8
"0764 Alvesta","2010",83.9
"0764 Alvesta","2014",86.5
"0765 Älmhult","1973",91.6
"0765 Älmhult","1976",92.8
"0765 Älmhult","1979",92.0
"0765 Älmhult","1982",91.9
"0765 Älmhult","1985",90.2
"0765 Älmhult","1988",86.8
"0765 Älmhult","1991",86.9
"0765 Älmhult","1994",87.8
"0765 Älmhult","1998",82.5
"0765 Älmhult","2002",79.8
"0765 Älmhult","2006",81.3
"0765 Älmhult","2010",84.7
"0765 Älmhult","2014",86.2
"0767 Markaryd","1973",91.6
"0767 Markaryd","1976",92.2
"0767 Markaryd","1979",90.3
"0767 Markaryd","1982",91.2
"0767 Markaryd","1985",88.4
"0767 Markaryd","1988",84.6
"0767 Markaryd","1991",85.5
"0767 Markaryd","1994",85.8
"0767 Markaryd","1998",80.4
"0767 Markaryd","2002",77.4
"0767 Markaryd","2006",78.9
"0767 Markaryd","2010",82.5
"0767 Markaryd","2014",83.9
"0780 Växjö","1973",91.1
"0780 Växjö","1976",92.2
"0780 Växjö","1979",91.0
"0780 Växjö","1982",91.7
"0780 Växjö","1985",90.5
"0780 Växjö","1988",87.2
"0780 Växjö","1991",88.9
"0780 Växjö","1994",88.6
"0780 Växjö","1998",83.7
"0780 Växjö","2002",82.5
"0780 Växjö","2006",84.7
"0780 Växjö","2010",86.7
"0780 Växjö","2014",87.9
"0781 Ljungby","1973",90.5
"0781 Ljungby","1976",92.0
"0781 Ljungby","1979",90.0
"0781 Ljungby","1982",90.6
"0781 Ljungby","1985",89.2
"0781 Ljungby","1988",85.4
"0781 Ljungby","1991",86.9
"0781 Ljungby","1994",86.6
"0781 Ljungby","1998",81.3
"0781 Ljungby","2002",80.0
"0781 Ljungby","2006",81.8
"0781 Ljungby","2010",83.8
"0781 Ljungby","2014",85.2
"0821 Högsby","1973",92.9
"0821 Högsby","1976",93.4
"0821 Högsby","1979",92.8
"0821 Högsby","1982",92.5
"0821 Högsby","1985",90.7
"0821 Högsby","1988",87.5
"0821 Högsby","1991",87.1
"0821 Högsby","1994",86.4
"0821 Högsby","1998",80.8
"0821 Högsby","2002",81.6
"0821 Högsby","2006",80.7
"0821 Högsby","2010",83.0
"0821 Högsby","2014",85.7
"0834 Torsås","1973",90.2
"0834 Torsås","1976",91.5
"0834 Torsås","1979",91.4
"0834 Torsås","1982",92.0
"0834 Torsås","1985",89.8
"0834 Torsås","1988",86.6
"0834 Torsås","1991",85.4
"0834 Torsås","1994",85.8
"0834 Torsås","1998",80.7
"0834 Torsås","2002",79.4
"0834 Torsås","2006",81.4
"0834 Torsås","2010",84.4
"0834 Torsås","2014",87.1
"0840 Mörbylånga","1973",92.0
"0840 Mörbylånga","1976",92.6
"0840 Mörbylånga","1979",92.3
"0840 Mörbylånga","1982",92.2
"0840 Mörbylånga","1985",90.7
"0840 Mörbylånga","1988",87.7
"0840 Mörbylånga","1991",88.9
"0840 Mörbylånga","1994",87.7
"0840 Mörbylånga","1998",83.5
"0840 Mörbylånga","2002",83.0
"0840 Mörbylånga","2006",85.5
"0840 Mörbylånga","2010",87.9
"0840 Mörbylånga","2014",90.3
"0860 Hultsfred","1973",92.1
"0860 Hultsfred","1976",92.7
"0860 Hultsfred","1979",92.1
"0860 Hultsfred","1982",92.3
"0860 Hultsfred","1985",90.3
"0860 Hultsfred","1988",86.4
"0860 Hultsfred","1991",86.4
"0860 Hultsfred","1994",86.9
"0860 Hultsfred","1998",81.3
"0860 Hultsfred","2002",79.6
"0860 Hultsfred","2006",79.8
"0860 Hultsfred","2010",82.7
"0860 Hultsfred","2014",84.1
"0861 Mönsterås","1973",91.5
"0861 Mönsterås","1976",92.4
"0861 Mönsterås","1979",91.7
"0861 Mönsterås","1982",92.1
"0861 Mönsterås","1985",90.4
"0861 Mönsterås","1988",88.1
"0861 Mönsterås","1991",87.5
"0861 Mönsterås","1994",88.7
"0861 Mönsterås","1998",81.8
"0861 Mönsterås","2002",81.4
"0861 Mönsterås","2006",82.5
"0861 Mönsterås","2010",85.6
"0861 Mönsterås","2014",87.5
"0862 Emmaboda","1973",92.0
"0862 Emmaboda","1976",93.7
"0862 Emmaboda","1979",92.6
"0862 Emmaboda","1982",92.8
"0862 Emmaboda","1985",90.1
"0862 Emmaboda","1988",88.9
"0862 Emmaboda","1991",88.2
"0862 Emmaboda","1994",87.6
"0862 Emmaboda","1998",82.6
"0862 Emmaboda","2002",81.7
"0862 Emmaboda","2006",82.1
"0862 Emmaboda","2010",84.9
"0862 Emmaboda","2014",85.9
"0880 Kalmar","1973",91.0
"0880 Kalmar","1976",91.9
"0880 Kalmar","1979",90.9
"0880 Kalmar","1982",91.4
"0880 Kalmar","1985",89.7
"0880 Kalmar","1988",86.2
"0880 Kalmar","1991",87.8
"0880 Kalmar","1994",87.7
"0880 Kalmar","1998",82.7
"0880 Kalmar","2002",82.3
"0880 Kalmar","2006",84.0
"0880 Kalmar","2010",86.3
"0880 Kalmar","2014",87.6
"0881 Nybro","1973",91.9
"0881 Nybro","1976",93.1
"0881 Nybro","1979",92.2
"0881 Nybro","1982",92.3
"0881 Nybro","1985",90.4
"0881 Nybro","1988",87.0
"0881 Nybro","1991",87.6
"0881 Nybro","1994",87.3
"0881 Nybro","1998",81.0
"0881 Nybro","2002",80.6
"0881 Nybro","2006",82.0
"0881 Nybro","2010",84.0
"0881 Nybro","2014",85.6
"0882 Oskarshamn","1973",91.2
"0882 Oskarshamn","1976",92.3
"0882 Oskarshamn","1979",91.6
"0882 Oskarshamn","1982",91.9
"0882 Oskarshamn","1985",90.0
"0882 Oskarshamn","1988",86.8
"0882 Oskarshamn","1991",87.8
"0882 Oskarshamn","1994",87.7
"0882 Oskarshamn","1998",82.1
"0882 Oskarshamn","2002",80.7
"0882 Oskarshamn","2006",82.0
"0882 Oskarshamn","2010",84.7
"0882 Oskarshamn","2014",86.6
"0883 Västervik","1973",89.9
"0883 Västervik","1976",91.4
"0883 Västervik","1979",90.1
"0883 Västervik","1982",90.8
"0883 Västervik","1985",89.5
"0883 Västervik","1988",85.3
"0883 Västervik","1991",85.8
"0883 Västervik","1994",86.2
"0883 Västervik","1998",79.9
"0883 Västervik","2002",78.7
"0883 Västervik","2006",80.4
"0883 Västervik","2010",83.7
"0883 Västervik","2014",85.4
"0884 Vimmerby","1973",92.4
"0884 Vimmerby","1976",93.3
"0884 Vimmerby","1979",92.0
"0884 Vimmerby","1982",92.5
"0884 Vimmerby","1985",90.2
"0884 Vimmerby","1988",86.7
"0884 Vimmerby","1991",87.1
"0884 Vimmerby","1994",87.3
"0884 Vimmerby","1998",81.2
"0884 Vimmerby","2002",79.4
"0884 Vimmerby","2006",81.1
"0884 Vimmerby","2010",84.5
"0884 Vimmerby","2014",86.6
"0885 Borgholm","1973",90.8
"0885 Borgholm","1976",91.8
"0885 Borgholm","1979",90.0
"0885 Borgholm","1982",90.7
"0885 Borgholm","1985",89.0
"0885 Borgholm","1988",86.1
"0885 Borgholm","1991",86.0
"0885 Borgholm","1994",85.7
"0885 Borgholm","1998",79.8
"0885 Borgholm","2002",79.9
"0885 Borgholm","2006",81.4
"0885 Borgholm","2010",84.2
"0885 Borgholm","2014",87.0
"0980 Gotland","1973",90.2
"0980 Gotland","1976",90.7
"0980 Gotland","1979",90.0
"0980 Gotland","1982",90.6
"0980 Gotland","1985",88.9
"0980 Gotland","1988",85.8
"0980 Gotland","1991",85.9
"0980 Gotland","1994",86.1
"0980 Gotland","1998",79.8
"0980 Gotland","2002",79.1
"0980 Gotland","2006",81.4
"0980 Gotland","2010",84.9
"0980 Gotland","2014",86.5
"1060 Olofström","1973",91.4
"1060 Olofström","1976",92.7
"1060 Olofström","1979",91.6
"1060 Olofström","1982",91.7
"1060 Olofström","1985",89.2
"1060 Olofström","1988",86.2
"1060 Olofström","1991",85.1
"1060 Olofström","1994",85.4
"1060 Olofström","1998",78.8
"1060 Olofström","2002",79.2
"1060 Olofström","2006",79.7
"1060 Olofström","2010",82.3
"1060 Olofström","2014",83.8
"1080 Karlskrona","1973",90.7
"1080 Karlskrona","1976",92.1
"1080 Karlskrona","1979",91.3
"1080 Karlskrona","1982",91.5
"1080 Karlskrona","1985",90.2
"1080 Karlskrona","1988",87.6
"1080 Karlskrona","1991",88.2
"1080 Karlskrona","1994",88.2
"1080 Karlskrona","1998",83.8
"1080 Karlskrona","2002",84.5
"1080 Karlskrona","2006",84.6
"1080 Karlskrona","2010",87.3
"1080 Karlskrona","2014",87.9
"1081 Ronneby","1973",91.2
"1081 Ronneby","1976",92.1
"1081 Ronneby","1979",91.5
"1081 Ronneby","1982",92.1
"1081 Ronneby","1985",90.2
"1081 Ronneby","1988",87.2
"1081 Ronneby","1991",87.8
"1081 Ronneby","1994",87.6
"1081 Ronneby","1998",82.4
"1081 Ronneby","2002",81.6
"1081 Ronneby","2006",82.7
"1081 Ronneby","2010",85.6
"1081 Ronneby","2014",86.8
"1082 Karlshamn","1973",90.3
"1082 Karlshamn","1976",91.0
"1082 Karlshamn","1979",90.4
"1082 Karlshamn","1982",90.8
"1082 Karlshamn","1985",89.3
"1082 Karlshamn","1988",86.5
"1082 Karlshamn","1991",87.2
"1082 Karlshamn","1994",88.0
"1082 Karlshamn","1998",82.1
"1082 Karlshamn","2002",81.3
"1082 Karlshamn","2006",82.3
"1082 Karlshamn","2010",85.1
"1082 Karlshamn","2014",85.9
"1083 Sölvesborg","1973",91.5
"1083 Sölvesborg","1976",92.4
"1083 Sölvesborg","1979",91.4
"1083 Sölvesborg","1982",91.6
"1083 Sölvesborg","1985",90.1
"1083 Sölvesborg","1988",86.5
"1083 Sölvesborg","1991",87.0
"1083 Sölvesborg","1994",86.5
"1083 Sölvesborg","1998",80.0
"1083 Sölvesborg","2002",80.2
"1083 Sölvesborg","2006",82.1
"1083 Sölvesborg","2010",85.0
"1083 Sölvesborg","2014",87.0
"1214 Svalöv","1973",92.8
"1214 Svalöv","1976",93.5
"1214 Svalöv","1979",91.8
"1214 Svalöv","1982",92.7
"1214 Svalöv","1985",90.4
"1214 Svalöv","1988",86.7
"1214 Svalöv","1991",86.5
"1214 Svalöv","1994",87.1
"1214 Svalöv","1998",80.2
"1214 Svalöv","2002",79.9
"1214 Svalöv","2006",80.4
"1214 Svalöv","2010",82.8
"1214 Svalöv","2014",85.2
"1229 Bara","1973",94.8
"1229 Bara","1976",..
"1229 Bara","1979",..
"1229 Bara","1982",..
"1229 Bara","1985",..
"1229 Bara","1988",..
"1229 Bara","1991",..
"1229 Bara","1994",..
"1229 Bara","1998",..
"1229 Bara","2002",..
"1229 Bara","2006",..
"1229 Bara","2010",..
"1229 Bara","2014",..
"1230 Staffanstorp","1973",95.2
"1230 Staffanstorp","1976",95.8
"1230 Staffanstorp","1979",94.7
"1230 Staffanstorp","1982",94.7
"1230 Staffanstorp","1985",94.0
"1230 Staffanstorp","1988",90.9
"1230 Staffanstorp","1991",90.5
"1230 Staffanstorp","1994",90.5
"1230 Staffanstorp","1998",86.4
"1230 Staffanstorp","2002",85.0
"1230 Staffanstorp","2006",86.9
"1230 Staffanstorp","2010",88.2
"1230 Staffanstorp","2014",89.7
"1231 Burlöv","1973",93.4
"1231 Burlöv","1976",94.4
"1231 Burlöv","1979",93.2
"1231 Burlöv","1982",93.6
"1231 Burlöv","1985",91.5
"1231 Burlöv","1988",88.5
"1231 Burlöv","1991",88.5
"1231 Burlöv","1994",89.3
"1231 Burlöv","1998",82.7
"1231 Burlöv","2002",79.8
"1231 Burlöv","2006",80.2
"1231 Burlöv","2010",80.7
"1231 Burlöv","2014",80.6
"1233 Vellinge","1973",95.4
"1233 Vellinge","1976",95.9
"1233 Vellinge","1979",95.3
"1233 Vellinge","1982",95.1
"1233 Vellinge","1985",94.3
"1233 Vellinge","1988",92.0
"1233 Vellinge","1991",92.9
"1233 Vellinge","1994",92.6
"1233 Vellinge","1998",88.1
"1233 Vellinge","2002",87.6
"1233 Vellinge","2006",89.5
"1233 Vellinge","2010",90.8
"1233 Vellinge","2014",91.4
"1256 Östra Göinge","1973",91.9
"1256 Östra Göinge","1976",92.1
"1256 Östra Göinge","1979",91.2
"1256 Östra Göinge","1982",91.8
"1256 Östra Göinge","1985",89.6
"1256 Östra Göinge","1988",85.7
"1256 Östra Göinge","1991",86.3
"1256 Östra Göinge","1994",86.5
"1256 Östra Göinge","1998",79.4
"1256 Östra Göinge","2002",78.3
"1256 Östra Göinge","2006",80.2
"1256 Östra Göinge","2010",83.6
"1256 Östra Göinge","2014",85.5
"1257 Örkelljunga","1973",90.6
"1257 Örkelljunga","1976",92.0
"1257 Örkelljunga","1979",90.5
"1257 Örkelljunga","1982",90.9
"1257 Örkelljunga","1985",87.7
"1257 Örkelljunga","1988",82.4
"1257 Örkelljunga","1991",84.8
"1257 Örkelljunga","1994",82.6
"1257 Örkelljunga","1998",77.2
"1257 Örkelljunga","2002",75.0
"1257 Örkelljunga","2006",78.3
"1257 Örkelljunga","2010",80.5
"1257 Örkelljunga","2014",83.5
"1260 Bjuv","1973",93.3
"1260 Bjuv","1976",93.7
"1260 Bjuv","1979",92.0
"1260 Bjuv","1982",92.8
"1260 Bjuv","1985",90.2
"1260 Bjuv","1988",86.5
"1260 Bjuv","1991",86.5
"1260 Bjuv","1994",86.7
"1260 Bjuv","1998",78.5
"1260 Bjuv","2002",74.4
"1260 Bjuv","2006",76.9
"1260 Bjuv","2010",79.5
"1260 Bjuv","2014",81.0
"1261 Kävlinge","1973",94.3
"1261 Kävlinge","1976",95.0
"1261 Kävlinge","1979",94.1
"1261 Kävlinge","1982",94.2
"1261 Kävlinge","1985",92.8
"1261 Kävlinge","1988",88.9
"1261 Kävlinge","1991",89.6
"1261 Kävlinge","1994",89.9
"1261 Kävlinge","1998",83.9
"1261 Kävlinge","2002",83.3
"1261 Kävlinge","2006",86.0
"1261 Kävlinge","2010",87.7
"1261 Kävlinge","2014",89.7
"1262 Lomma","1973",95.3
"1262 Lomma","1976",96.0
"1262 Lomma","1979",95.3
"1262 Lomma","1982",95.7
"1262 Lomma","1985",94.4
"1262 Lomma","1988",91.7
"1262 Lomma","1991",92.6
"1262 Lomma","1994",92.4
"1262 Lomma","1998",88.1
"1262 Lomma","2002",88.1
"1262 Lomma","2006",89.7
"1262 Lomma","2010",91.3
"1262 Lomma","2014",92.9
"1263 Svedala","1973",94.1
"1263 Svedala","1976",95.3
"1263 Svedala","1979",94.1
"1263 Svedala","1982",94.7
"1263 Svedala","1985",92.9
"1263 Svedala","1988",90.0
"1263 Svedala","1991",90.0
"1263 Svedala","1994",90.0
"1263 Svedala","1998",84.3
"1263 Svedala","2002",83.6
"1263 Svedala","2006",85.5
"1263 Svedala","2010",87.3
"1263 Svedala","2014",88.9
"1264 Skurup","1973",91.8
"1264 Skurup","1976",93.2
"1264 Skurup","1979",92.5
"1264 Skurup","1982",91.9
"1264 Skurup","1985",89.5
"1264 Skurup","1988",85.6
"1264 Skurup","1991",85.9
"1264 Skurup","1994",85.7
"1264 Skurup","1998",77.2
"1264 Skurup","2002",77.9
"1264 Skurup","2006",80.6
"1264 Skurup","2010",83.4
"1264 Skurup","2014",85.7
"1265 Sjöbo","1973",90.1
"1265 Sjöbo","1976",91.5
"1265 Sjöbo","1979",90.6
"1265 Sjöbo","1982",90.4
"1265 Sjöbo","1985",87.7
"1265 Sjöbo","1988",88.1
"1265 Sjöbo","1991",85.1
"1265 Sjöbo","1994",84.4
"1265 Sjöbo","1998",77.2
"1265 Sjöbo","2002",75.8
"1265 Sjöbo","2006",77.7
"1265 Sjöbo","2010",81.5
"1265 Sjöbo","2014",84.2
"1266 Hörby","1973",90.7
"1266 Hörby","1976",91.5
"1266 Hörby","1979",90.8
"1266 Hörby","1982",90.5
"1266 Hörby","1985",88.4
"1266 Hörby","1988",83.8
"1266 Hörby","1991",85.0
"1266 Hörby","1994",84.5
"1266 Hörby","1998",78.6
"1266 Hörby","2002",75.9
"1266 Hörby","2006",78.8
"1266 Hörby","2010",81.8
"1266 Hörby","2014",84.0
"1267 Höör","1973",90.8
"1267 Höör","1976",91.7
"1267 Höör","1979",90.2
"1267 Höör","1982",90.5
"1267 Höör","1985",88.8
"1267 Höör","1988",84.4
"1267 Höör","1991",85.6
"1267 Höör","1994",85.5
"1267 Höör","1998",79.3
"1267 Höör","2002",77.6
"1267 Höör","2006",80.4
"1267 Höör","2010",83.6
"1267 Höör","2014",86.5
"1270 Tomelilla","1973",87.5
"1270 Tomelilla","1976",89.5
"1270 Tomelilla","1979",87.6
"1270 Tomelilla","1982",87.4
"1270 Tomelilla","1985",86.4
"1270 Tomelilla","1988",82.0
"1270 Tomelilla","1991",81.9
"1270 Tomelilla","1994",83.2
"1270 Tomelilla","1998",75.6
"1270 Tomelilla","2002",73.7
"1270 Tomelilla","2006",77.1
"1270 Tomelilla","2010",80.3
"1270 Tomelilla","2014",84.4
"1272 Bromölla","1973",92.1
"1272 Bromölla","1976",93.1
"1272 Bromölla","1979",92.5
"1272 Bromölla","1982",93.2
"1272 Bromölla","1985",90.2
"1272 Bromölla","1988",86.4
"1272 Bromölla","1991",86.4
"1272 Bromölla","1994",88.0
"1272 Bromölla","1998",80.3
"1272 Bromölla","2002",78.0
"1272 Bromölla","2006",81.3
"1272 Bromölla","2010",84.3
"1272 Bromölla","2014",85.8
"1273 Osby","1973",91.5
"1273 Osby","1976",91.9
"1273 Osby","1979",90.7
"1273 Osby","1982",91.5
"1273 Osby","1985",88.9
"1273 Osby","1988",84.5
"1273 Osby","1991",85.7
"1273 Osby","1994",86.2
"1273 Osby","1998",80.6
"1273 Osby","2002",78.0
"1273 Osby","2006",80.1
"1273 Osby","2010",83.3
"1273 Osby","2014",85.5
"1275 Perstorp","1973",91.7
"1275 Perstorp","1976",91.8
"1275 Perstorp","1979",90.1
"1275 Perstorp","1982",90.3
"1275 Perstorp","1985",89.5
"1275 Perstorp","1988",84.3
"1275 Perstorp","1991",84.8
"1275 Perstorp","1994",84.3
"1275 Perstorp","1998",77.0
"1275 Perstorp","2002",75.0
"1275 Perstorp","2006",75.8
"1275 Perstorp","2010",79.5
"1275 Perstorp","2014",80.8
"1276 Klippan","1973",90.9
"1276 Klippan","1976",91.6
"1276 Klippan","1979",90.5
"1276 Klippan","1982",90.4
"1276 Klippan","1985",87.6
"1276 Klippan","1988",82.2
"1276 Klippan","1991",82.3
"1276 Klippan","1994",83.2
"1276 Klippan","1998",75.5
"1276 Klippan","2002",73.7
"1276 Klippan","2006",76.4
"1276 Klippan","2010",80.1
"1276 Klippan","2014",81.9
"1277 Åstorp","1973",91.7
"1277 Åstorp","1976",92.5
"1277 Åstorp","1979",92.0
"1277 Åstorp","1982",92.0
"1277 Åstorp","1985",89.5
"1277 Åstorp","1988",83.8
"1277 Åstorp","1991",85.4
"1277 Åstorp","1994",85.3
"1277 Åstorp","1998",77.6
"1277 Åstorp","2002",74.2
"1277 Åstorp","2006",76.7
"1277 Åstorp","2010",79.6
"1277 Åstorp","2014",80.1
"1278 Båstad","1973",90.6
"1278 Båstad","1976",92.5
"1278 Båstad","1979",91.5
"1278 Båstad","1982",92.0
"1278 Båstad","1985",90.1
"1278 Båstad","1988",86.7
"1278 Båstad","1991",87.3
"1278 Båstad","1994",86.1
"1278 Båstad","1998",81.5
"1278 Båstad","2002",79.8
"1278 Båstad","2006",82.7
"1278 Båstad","2010",85.3
"1278 Båstad","2014",86.9
"1280 Malmö","1973",90.8
"1280 Malmö","1976",91.5
"1280 Malmö","1979",90.1
"1280 Malmö","1982",90.7
"1280 Malmö","1985",89.1
"1280 Malmö","1988",85.8
"1280 Malmö","1991",85.2
"1280 Malmö","1994",84.5
"1280 Malmö","1998",77.3
"1280 Malmö","2002",76.1
"1280 Malmö","2006",77.6
"1280 Malmö","2010",79.6
"1280 Malmö","2014",79.7
"1281 Lund","1973",92.6
"1281 Lund","1976",93.4
"1281 Lund","1979",92.3
"1281 Lund","1982",93.1
"1281 Lund","1985",91.9
"1281 Lund","1988",88.7
"1281 Lund","1991",89.8
"1281 Lund","1994",89.7
"1281 Lund","1998",84.9
"1281 Lund","2002",84.2
"1281 Lund","2006",85.8
"1281 Lund","2010",87.3
"1281 Lund","2014",88.6
"1282 Landskrona","1973",92.1
"1282 Landskrona","1976",92.2
"1282 Landskrona","1979",91.3
"1282 Landskrona","1982",92.0
"1282 Landskrona","1985",90.0
"1282 Landskrona","1988",86.0
"1282 Landskrona","1991",85.9
"1282 Landskrona","1994",86.9
"1282 Landskrona","1998",79.6
"1282 Landskrona","2002",77.1
"1282 Landskrona","2006",80.0
"1282 Landskrona","2010",81.8
"1282 Landskrona","2014",81.9
"1283 Helsingborg","1973",90.7
"1283 Helsingborg","1976",91.7
"1283 Helsingborg","1979",90.4
"1283 Helsingborg","1982",90.7
"1283 Helsingborg","1985",88.9
"1283 Helsingborg","1988",84.3
"1283 Helsingborg","1991",85.0
"1283 Helsingborg","1994",84.9
"1283 Helsingborg","1998",78.2
"1283 Helsingborg","2002",76.5
"1283 Helsingborg","2006",79.6
"1283 Helsingborg","2010",81.5
"1283 Helsingborg","2014",82.7
"1284 Höganäs","1973",93.3
"1284 Höganäs","1976",94.6
"1284 Höganäs","1979",93.0
"1284 Höganäs","1982",93.8
"1284 Höganäs","1985",91.7
"1284 Höganäs","1988",87.6
"1284 Höganäs","1991",88.3
"1284 Höganäs","1994",88.3
"1284 Höganäs","1998",83.5
"1284 Höganäs","2002",82.4
"1284 Höganäs","2006",83.7
"1284 Höganäs","2010",85.9
"1284 Höganäs","2014",87.7
"1285 Eslöv","1973",91.3
"1285 Eslöv","1976",92.0
"1285 Eslöv","1979",90.3
"1285 Eslöv","1982",91.1
"1285 Eslöv","1985",89.1
"1285 Eslöv","1988",85.2
"1285 Eslöv","1991",85.7
"1285 Eslöv","1994",85.4
"1285 Eslöv","1998",79.6
"1285 Eslöv","2002",77.6
"1285 Eslöv","2006",80.7
"1285 Eslöv","2010",82.7
"1285 Eslöv","2014",84.4
"1286 Ystad","1973",91.9
"1286 Ystad","1976",92.4
"1286 Ystad","1979",90.9
"1286 Ystad","1982",91.6
"1286 Ystad","1985",89.7
"1286 Ystad","1988",86.2
"1286 Ystad","1991",86.2
"1286 Ystad","1994",86.1
"1286 Ystad","1998",79.1
"1286 Ystad","2002",77.9
"1286 Ystad","2006",80.9
"1286 Ystad","2010",83.5
"1286 Ystad","2014",85.7
"1287 Trelleborg","1973",92.1
"1287 Trelleborg","1976",92.7
"1287 Trelleborg","1979",91.7
"1287 Trelleborg","1982",92.2
"1287 Trelleborg","1985",90.0
"1287 Trelleborg","1988",86.4
"1287 Trelleborg","1991",87.2
"1287 Trelleborg","1994",87.8
"1287 Trelleborg","1998",80.6
"1287 Trelleborg","2002",78.6
"1287 Trelleborg","2006",81.0
"1287 Trelleborg","2010",83.1
"1287 Trelleborg","2014",84.6
"1290 Kristianstad","1973",91.2
"1290 Kristianstad","1976",91.7
"1290 Kristianstad","1979",90.7
"1290 Kristianstad","1982",91.2
"1290 Kristianstad","1985",89.6
"1290 Kristianstad","1988",85.5
